customer_id,customer_name,customer_segment,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,product_name,product_category,product_subcategory,product_manufacturer
261,Eric Barreto,Consumer,3513,CA-2017-101448,674,3,0,28,0.5,57,2/27/2017,La Crosse,Wisconsin,Central,United States,54601,3/1/2017,Second Class,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Other
423,Katherine Hughes,Consumer,3514,CA-2017-101469,254,2,0,3,0.41,8,7/2/2017,Arlington,Virginia,South,United States,22204,7/8/2017,Standard Class,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,Avery
148,Chris McAfee,Consumer,3515,CA-2017-101525,525,2,0,4,0.39,11,5/1/2017,Little Rock,Arkansas,South,United States,72209,5/4/2017,Second Class,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon
148,Chris McAfee,Consumer,3516,CA-2017-101525,1794,3,0,9,0.48,19,5/1/2017,Little Rock,Arkansas,South,United States,72209,5/4/2017,Second Class,Xerox 1994,Office Supplies,Paper,Xerox
148,Chris McAfee,Consumer,3517,CA-2017-101525,1707,2,0,54,0.49,110,5/1/2017,Little Rock,Arkansas,South,United States,72209,5/4/2017,Second Class,Xerox 1914,Office Supplies,Paper,Xerox
307,Grace Kelly,Corporate,3518,CA-2017-101546,687,2,0,843,0.47,1794,12/18/2017,Morristown,New Jersey,East,United States,7960,12/24/2017,Standard Class,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,GBC
634,Rick Reed,Corporate,3519,CA-2017-101623,1507,6,0,18,0.5,36,2/28/2017,New York City,New York,East,United States,10035,3/6/2017,Standard Class,Staples,Office Supplies,Fasteners,Other
183,Cyma Kinney,Corporate,3520,CA-2017-101630,1506,3,0,4,0.47,9,2/19/2017,Long Beach,New York,East,United States,11561,2/23/2017,Second Class,Staple-on labels,Office Supplies,Labels,Staple-on labels
183,Cyma Kinney,Corporate,3521,CA-2017-101630,82,3,0,7,0.26,26,2/19/2017,Long Beach,New York,East,United States,11561,2/23/2017,Second Class,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,Acme
686,Sean Christensen,Consumer,3522,CA-2017-101651,1501,7,0,19,0.47,40,12/24/2017,San Jose,California,West,United States,95123,12/30/2017,Standard Class,Staple envelope,Office Supplies,Envelopes,Staple envelope
686,Sean Christensen,Consumer,3523,CA-2017-101651,550,7,0,18,0.42,44,12/24/2017,San Jose,California,West,United States,95123,12/30/2017,Standard Class,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,Eldon
193,Daniel Byrd,Home Office,3524,CA-2017-101672,1463,2,0,3,0.48,6,10/3/2017,Lake Forest,California,West,United States,92630,10/7/2017,Standard Class,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,Smead
193,Daniel Byrd,Home Office,3525,CA-2017-101672,1693,2,0,4,0.45,9,10/3/2017,Lake Forest,California,West,United States,92630,10/7/2017,Standard Class,Xerox 1900,Office Supplies,Paper,Xerox
193,Daniel Byrd,Home Office,3526,CA-2017-101672,1682,2,0,46,0.47,98,10/3/2017,Lake Forest,California,West,United States,92630,10/7/2017,Standard Class,Xerox 1891,Office Supplies,Paper,Xerox
193,Daniel Byrd,Home Office,3527,CA-2017-101672,744,4,0.2,103,0.11,915,10/3/2017,Lake Forest,California,West,United States,92630,10/7/2017,Standard Class,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global
475,Logan Currie,Consumer,3528,CA-2017-101693,563,2,0.6,-26,-0.8,33,6/25/2017,Houston,Texas,Central,United States,77070,6/27/2017,Second Class,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,Eldon
475,Logan Currie,Consumer,3529,CA-2017-101693,771,2,0.3,-6,-0.07,85,6/25/2017,Houston,Texas,Central,United States,77070,6/27/2017,Second Class,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,Global
171,Clay Rozendal,Home Office,3530,CA-2017-101742,17,7,0.2,4,0.35,11,9/23/2017,New York City,New York,East,United States,10009,9/28/2017,Second Class,3-ring staple pack,Office Supplies,Binders,3-ring staple pack
111,Brian Stugart,Consumer,3531,CA-2017-101791,677,2,0.6,-2,-0.3,6,5/27/2017,Chicago,Illinois,Central,United States,60623,5/31/2017,Standard Class,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,G. E.
111,Brian Stugart,Consumer,3532,CA-2017-101791,19,3,0.6,-33,-1.33,25,5/27/2017,Chicago,Illinois,Central,United States,60623,5/31/2017,Standard Class,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,Other
111,Brian Stugart,Consumer,3533,CA-2017-101791,1498,9,0.2,97,0.08,1297,5/27/2017,Chicago,Illinois,Central,United States,60623,5/31/2017,Standard Class,Standard Rollaway File with Lock,Office Supplies,Storage,Standard
231,Dianna Wilson,Home Office,3534,CA-2017-101938,1237,1,0,10,0.29,35,1/7/2017,Oakland,California,West,United States,94601,1/12/2017,Standard Class,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,Panasonic
119,Bryan Mills,Consumer,3535,CA-2017-101966,342,7,0.2,52,0.13,420,7/14/2017,Houston,Texas,Central,United States,77036,7/16/2017,Second Class,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,Other
625,Resi Pölking,Consumer,3536,CA-2017-101980,412,5,0.2,9,0.36,25,8/19/2017,New York City,New York,East,United States,10009,8/20/2017,First Class,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal
625,Resi Pölking,Consumer,3537,CA-2017-101980,1529,6,0.2,55,0.38,147,8/19/2017,New York City,New York,East,United States,10009,8/20/2017,First Class,Surelock Post Binders,Office Supplies,Binders,Other
625,Resi Pölking,Consumer,3538,CA-2017-101980,895,2,0.2,90,0.33,277,8/19/2017,New York City,New York,East,United States,10009,8/20/2017,First Class,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Ibico
335,Hunter Lopez,Consumer,3539,CA-2017-101987,1245,9,0,123,0.28,441,6/24/2017,Richmond,Indiana,Central,United States,47374,6/30/2017,Standard Class,Panasonic KX TS208W Corded phone,Technology,Phones,Panasonic
595,Paul MacIntyre,Consumer,3540,CA-2017-102092,909,7,0,159,0.15,1057,12/9/2017,Springfield,Virginia,South,United States,22153,12/11/2017,First Class,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,Iceberg
782,Victoria Pisteka,Corporate,3541,CA-2017-102127,125,3,0,9,0.43,21,6/26/2017,New York City,New York,East,United States,10035,7/2/2017,Standard Class,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,Other
782,Victoria Pisteka,Corporate,3542,CA-2017-102127,492,3,0,13,0.34,38,6/26/2017,New York City,New York,East,United States,10035,7/2/2017,Standard Class,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
782,Victoria Pisteka,Corporate,3543,CA-2017-102127,1262,4,0,10,0.07,140,6/26/2017,New York City,New York,East,United States,10035,7/2/2017,Standard Class,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,Other
702,Sibella Parks,Corporate,3544,CA-2017-102134,1618,2,0,4,0.26,17,3/14/2017,Green Bay,Wisconsin,Central,United States,54302,3/19/2017,Standard Class,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Westinghouse
370,Jill Fjeld,Consumer,3545,CA-2017-102162,3,1,0,5,0.49,11,9/11/2017,Newport News,Virginia,South,United States,23602,9/16/2017,Standard Class,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,Other
370,Jill Fjeld,Consumer,3546,CA-2017-102162,402,8,0,752,0.47,1600,9/11/2017,Newport News,Virginia,South,United States,23602,9/16/2017,Standard Class,Canon PC-428 Personal Copier,Technology,Copiers,Canon
190,Dan Lawera,Consumer,3547,CA-2017-102456,467,3,0,50,0.29,171,2/27/2017,New York City,New York,East,United States,10011,3/1/2017,First Class,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,Other
343,James Galang,Consumer,3548,CA-2017-102498,1239,5,0,21,0.29,73,7/24/2017,Lafayette,Louisiana,South,United States,70506,7/25/2017,First Class,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,Panasonic
565,Neil Knudson,Home Office,3549,CA-2017-102561,1141,8,0.2,1,0.11,11,7/18/2017,Philadelphia,Pennsylvania,East,United States,19140,7/22/2017,Standard Class,Newell 326,Office Supplies,Art,Newell
565,Neil Knudson,Home Office,3550,CA-2017-102561,1757,4,0.2,7,0.36,18,7/18/2017,Philadelphia,Pennsylvania,East,United States,19140,7/22/2017,Standard Class,Xerox 196,Office Supplies,Paper,Xerox
565,Neil Knudson,Home Office,3551,CA-2017-102561,1512,10,0.2,25,0.09,284,7/18/2017,Philadelphia,Pennsylvania,East,United States,19140,7/22/2017,Standard Class,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Other
653,Ross DeVincentis,Home Office,3552,CA-2017-102596,1219,6,0.2,6,0.36,17,12/27/2017,Akron,Ohio,East,United States,44312,12/30/2017,First Class,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Other
355,Jasper Cacioppo,Consumer,3553,CA-2017-102792,475,3,0,3,0.33,10,12/13/2017,Riverside,California,West,United States,92503,12/19/2017,Standard Class,Crayola Colored Pencils,Office Supplies,Art,Crayola
268,Erin Ashbrook,Corporate,3554,CA-2017-102813,1804,8,0.2,15,0.35,41,7/2/2017,Huntsville,Texas,Central,United States,77340,7/3/2017,First Class,Xerox 201,Office Supplies,Paper,Xerox
268,Erin Ashbrook,Corporate,3555,CA-2017-102813,737,5,0.3,0,0.0,528,7/2/2017,Huntsville,Texas,Central,United States,77340,7/3/2017,First Class,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Global
698,Shirley Daniels,Home Office,3556,CA-2017-102932,1520,6,0,13,0.5,25,9/19/2017,Orange,New Jersey,East,United States,7050,9/23/2017,Second Class,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Storex
698,Shirley Daniels,Home Office,3557,CA-2017-102932,77,3,0,8,0.29,28,9/19/2017,Orange,New Jersey,East,United States,7050,9/23/2017,Second Class,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Acme
499,Mary O'Rourke,Consumer,3558,CA-2017-102981,1062,2,0,11,0.35,32,9/6/2017,New York City,New York,East,United States,10035,9/9/2017,Second Class,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,Maxell
499,Mary O'Rourke,Consumer,3559,CA-2017-102981,170,3,0.2,90,0.13,722,9/6/2017,New York City,New York,East,United States,10035,9/9/2017,Second Class,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
441,Ken Heidel,Corporate,3560,CA-2017-103037,202,4,0.2,6,0.36,16,7/25/2017,Houston,Texas,Central,United States,77070,7/29/2017,Standard Class,Avery 493,Office Supplies,Labels,Avery
630,Rick Bensley,Home Office,3561,CA-2017-103107,1053,5,0,9,0.34,25,7/4/2017,Seattle,Washington,West,United States,98103,7/4/2017,Same Day,"Master Caster Door Stop, Brown",Furniture,Furnishings,Master Caster
630,Rick Bensley,Home Office,3562,CA-2017-103107,1232,3,0.2,9,0.13,72,7/4/2017,Seattle,Washington,West,United States,98103,7/4/2017,Same Day,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
630,Rick Bensley,Home Office,3563,CA-2017-103107,173,3,0.2,20,0.11,177,7/4/2017,Seattle,Washington,West,United States,98103,7/4/2017,Same Day,Avaya 4621SW VoIP phone,Technology,Phones,Avaya
722,Sung Chung,Consumer,3564,CA-2017-103128,1148,6,0.2,1,0.09,14,11/11/2017,Arlington Heights,Illinois,Central,United States,60004,11/15/2017,Standard Class,Newell 332,Office Supplies,Art,Newell
285,Frank Merwin,Home Office,3565,CA-2017-103163,247,1,0.2,2,0.33,5,6/7/2017,Bakersfield,California,West,United States,93309,6/11/2017,Standard Class,Avery Hanging File Binders,Office Supplies,Binders,Avery
285,Frank Merwin,Home Office,3566,CA-2017-103163,1622,1,0,2,0.49,5,6/7/2017,Bakersfield,California,West,United States,93309,6/11/2017,Standard Class,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,Other
458,Lena Creighton,Consumer,3567,CA-2017-103359,699,2,0.2,9,0.35,26,12/22/2017,New York City,New York,East,United States,10035,12/26/2017,Standard Class,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,GBC
587,Patrick Gardner,Consumer,3568,CA-2017-103464,1616,5,0,95,0.16,595,11/18/2017,San Diego,California,West,United States,92105,11/22/2017,Standard Class,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,WD My Passport
472,Liz Preis,Consumer,3569,CA-2017-103709,540,2,0,4,0.25,15,9/8/2017,Visalia,California,West,United States,93277,9/15/2017,Standard Class,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other
472,Liz Preis,Consumer,3570,CA-2017-103709,1693,8,0,15,0.45,34,9/8/2017,Visalia,California,West,United States,93277,9/15/2017,Standard Class,Xerox 1900,Office Supplies,Paper,Xerox
472,Liz Preis,Consumer,3571,CA-2017-103709,1098,2,0,65,0.25,262,9/8/2017,Visalia,California,West,United States,93277,9/15/2017,Standard Class,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Other
714,Steven Cartwright,Consumer,3572,CA-2017-103730,535,4,0,14,0.45,31,6/12/2017,Wilmington,Delaware,East,United States,19805,6/15/2017,First Class,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL
714,Steven Cartwright,Consumer,3573,CA-2017-103730,150,3,0,18,0.39,47,6/12/2017,Wilmington,Delaware,East,United States,19805,6/15/2017,First Class,Artistic Insta-Plaque,Furniture,Furnishings,Other
714,Steven Cartwright,Consumer,3574,CA-2017-103730,970,7,0,20,0.29,68,6/12/2017,Wilmington,Delaware,East,United States,19805,6/15/2017,First Class,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,Other
714,Steven Cartwright,Consumer,3575,CA-2017-103730,774,9,0,52,0.45,115,6/12/2017,Wilmington,Delaware,East,United States,19805,6/15/2017,First Class,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,Global
714,Steven Cartwright,Consumer,3576,CA-2017-103730,462,6,0,63,0.28,227,6/12/2017,Wilmington,Delaware,East,United States,19805,6/15/2017,First Class,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other
445,Kristen Hastings,Corporate,3577,CA-2017-103891,444,6,0.2,7,0.07,96,7/12/2017,Los Angeles,California,West,United States,90008,7/19/2017,Standard Class,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,Cisco
769,Tracy Poddar,Corporate,3578,CA-2017-103919,566,5,0.6,-30,-0.78,38,10/3/2017,Grand Prairie,Texas,Central,United States,75051,10/7/2017,Standard Class,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Eldon
66,Barry Blumstein,Corporate,3579,CA-2017-103947,298,2,0.2,3,0.1,30,4/1/2017,Sierra Vista,Arizona,West,United States,85635,4/8/2017,Standard Class,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,Belkin
66,Barry Blumstein,Corporate,3580,CA-2017-103947,1507,5,0.2,10,0.31,32,4/1/2017,Sierra Vista,Arizona,West,United States,85635,4/8/2017,Standard Class,Staples,Office Supplies,Fasteners,Other
21,Alex Avila,Consumer,3581,CA-2017-103982,41,1,0.2,1,0.34,2,3/3/2017,Round Rock,Texas,Central,United States,78664,3/8/2017,Standard Class,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,Acco
21,Alex Avila,Consumer,3582,CA-2017-103982,1603,7,0.2,6,0.14,42,3/3/2017,Round Rock,Texas,Central,United States,78664,3/8/2017,Standard Class,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,Verbatim
21,Alex Avila,Consumer,3583,CA-2017-103982,1299,3,0.2,32,0.08,432,3/3/2017,Round Rock,Texas,Central,United States,78664,3/8/2017,Standard Class,Polycom VVX 310 VoIP phone,Technology,Phones,Polycom
21,Alex Avila,Consumer,3584,CA-2017-103982,806,3,0.2,-786,-0.2,3930,3/3/2017,Round Rock,Texas,Central,United States,78664,3/8/2017,Standard Class,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,Other
22,Alex Grayson,Consumer,3585,CA-2017-104150,1589,3,0,38,0.47,82,8/3/2017,Tulsa,Oklahoma,Central,United States,74133,8/5/2017,Second Class,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Tyvek
22,Alex Grayson,Consumer,3586,CA-2017-104150,1472,12,0,23,0.14,167,8/3/2017,Tulsa,Oklahoma,Central,United States,74133,8/5/2017,Second Class,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
520,Meg Tillman,Consumer,3587,CA-2017-104157,117,1,0,0,0.04,8,7/25/2017,Jackson,Mississippi,South,United States,39212,7/29/2017,Standard Class,Akro Stacking Bins,Office Supplies,Storage,Akro
520,Meg Tillman,Consumer,3588,CA-2017-104157,106,5,0,32,0.49,66,7/25/2017,Jackson,Mississippi,South,United States,39212,7/29/2017,Standard Class,Advantus Motivational Note Cards,Office Supplies,Paper,Advantus
520,Meg Tillman,Consumer,3589,CA-2017-104157,1201,8,0,389,0.16,2430,7/25/2017,Jackson,Mississippi,South,United States,39212,7/29/2017,Standard Class,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Office Impressions
332,Herbert Flentye,Consumer,3590,CA-2017-104276,1628,1,0.2,15,0.13,117,11/27/2017,Fort Lauderdale,Florida,South,United States,33311,12/3/2017,Standard Class,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,Other
332,Herbert Flentye,Consumer,3591,CA-2017-104276,964,7,0.45,-114,-0.35,331,11/27/2017,Fort Lauderdale,Florida,South,United States,33311,12/3/2017,Standard Class,KI Adjustable-Height Table,Furniture,Tables,KI
6,Adam Shillingsburg,Consumer,3592,CA-2017-104311,213,2,0.2,2,0.35,5,5/2/2017,Irving,Texas,Central,United States,75061,5/6/2017,Standard Class,Avery 502,Office Supplies,Labels,Avery
6,Adam Shillingsburg,Consumer,3593,CA-2017-104311,1514,3,0.2,-3,-0.25,13,5/2/2017,Irving,Texas,Central,United States,75061,5/6/2017,Standard Class,Sterilite Show Offs Storage Containers,Office Supplies,Storage,Sterilite
6,Adam Shillingsburg,Consumer,3594,CA-2017-104311,117,3,0.2,-4,-0.2,19,5/2/2017,Irving,Texas,Central,United States,75061,5/6/2017,Standard Class,Akro Stacking Bins,Office Supplies,Storage,Akro
268,Erin Ashbrook,Corporate,3595,CA-2017-104633,1833,2,0,6,0.48,13,6/12/2017,Pasadena,California,West,United States,91104,6/16/2017,Standard Class,Xerox 228,Office Supplies,Paper,Xerox
268,Erin Ashbrook,Corporate,3596,CA-2017-104633,906,6,0,84,0.45,186,6/12/2017,Pasadena,California,West,United States,91104,6/16/2017,Standard Class,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,Other
290,Fred Hopkins,Corporate,3597,CA-2017-104689,1412,8,0,7,0.3,23,12/1/2017,Los Angeles,California,West,United States,90004,12/5/2017,Standard Class,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,Sanford
274,Eugene Hildebrand,Home Office,3598,CA-2017-104969,3,1,0.2,3,0.36,9,4/8/2017,Troy,Ohio,East,United States,45373,4/14/2017,Standard Class,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,Other
274,Eugene Hildebrand,Home Office,3599,CA-2017-104969,422,6,0.7,-101,-0.83,121,4/8/2017,Troy,Ohio,East,United States,45373,4/14/2017,Standard Class,Catalog Binders with Expanding Posts,Office Supplies,Binders,Other
280,Filia McAdams,Corporate,3600,CA-2017-104983,1719,5,0.2,39,0.31,124,7/3/2017,Philadelphia,Pennsylvania,East,United States,19143,7/3/2017,Same Day,Xerox 1925,Office Supplies,Paper,Xerox
665,Sally Knutson,Consumer,3601,CA-2017-105018,263,2,0,3,0.48,7,11/28/2017,Fairfield,Connecticut,East,United States,6824,12/2/2017,Standard Class,Avery Poly Binder Pockets,Office Supplies,Binders,Avery
380,Joe Elijah,Consumer,3602,CA-2017-105081,752,3,0.2,52,0.07,698,12/25/2017,Seattle,Washington,West,United States,98115,12/30/2017,Standard Class,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global
380,Joe Elijah,Consumer,3603,CA-2017-105081,1387,5,0,629,0.36,1747,12/25/2017,Seattle,Washington,West,United States,98115,12/30/2017,Standard Class,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,SAFCO
90,Bill Overfelt,Corporate,3604,CA-2017-105207,1519,2,0,5,0.45,12,1/3/2017,Broken Arrow,Oklahoma,Central,United States,74012,1/8/2017,Standard Class,Storex Dura Pro Binders,Office Supplies,Binders,Storex
90,Bill Overfelt,Corporate,3605,CA-2017-105207,847,7,0,350,0.22,1593,1/3/2017,Broken Arrow,Oklahoma,Central,United States,74012,1/8/2017,Standard Class,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,Hon
381,Joe Kamberova,Consumer,3606,CA-2017-105256,446,5,0.2,85,0.06,1364,5/20/2017,Asheville,North Carolina,South,United States,28806,5/20/2017,Same Day,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,Cisco
470,Liz MacKendrick,Consumer,3607,CA-2017-105263,522,9,0,16,0.41,38,8/6/2017,New York City,New York,East,United States,10024,8/11/2017,Standard Class,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon
470,Liz MacKendrick,Consumer,3608,CA-2017-105277,692,3,0.2,6,0.38,16,12/4/2017,Auburn,New York,East,United States,13021,12/8/2017,Standard Class,GBC Instant Report Kit,Office Supplies,Binders,GBC
509,Matthew Grinstein,Home Office,3609,CA-2017-105284,1517,3,0.2,2,0.36,4,11/24/2017,Philadelphia,Pennsylvania,East,United States,19143,12/1/2017,Standard Class,Stockwell Gold Paper Clips,Office Supplies,Fasteners,Stockwell
727,Susan Pistek,Consumer,3610,CA-2017-105291,151,2,0,1,0.33,4,10/30/2017,San Luis Obispo,California,West,United States,93405,11/4/2017,Standard Class,Assorted Color Push Pins,Office Supplies,Fasteners,Other
601,Pauline Webber,Corporate,3611,CA-2017-105354,721,8,0,54,0.47,116,12/2/2017,Marion,Iowa,Central,United States,52302,12/6/2017,Standard Class,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,GBC
579,Nora Preis,Consumer,3612,CA-2017-105459,429,2,0.4,-66,-0.32,209,8/12/2017,New York City,New York,East,United States,10024,8/17/2017,Second Class,Chromcraft Round Conference Tables,Furniture,Tables,Chromcraft
579,Nora Preis,Consumer,3613,CA-2017-105459,1551,6,0,286,0.18,1591,8/12/2017,New York City,New York,East,United States,10024,8/17/2017,Second Class,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Tennsco
119,Bryan Mills,Consumer,3614,CA-2017-105473,1516,3,0,1,0.03,29,4/16/2017,Seattle,Washington,West,United States,98115,4/18/2017,Second Class,Stiletto Hand Letter Openers,Office Supplies,Supplies,Other
582,Pamela Coakley,Corporate,3615,CA-2017-105494,328,3,0.2,25,0.35,70,11/10/2017,San Francisco,California,West,United States,94122,11/12/2017,First Class,Binding Machine Supplies,Office Supplies,Binders,Other
582,Pamela Coakley,Corporate,3616,CA-2017-105494,665,7,0,42,0.27,156,11/10/2017,San Francisco,California,West,United States,94122,11/12/2017,First Class,File Shuttle I and Handi-File,Office Supplies,Storage,Other
648,Roland Fjeld,Consumer,3617,CA-2017-105585,114,3,0,5,0.48,10,8/26/2017,San Jose,California,West,United States,95123,8/27/2017,First Class,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,Advantus
648,Roland Fjeld,Consumer,3618,CA-2017-105585,1777,5,0,70,0.45,155,8/26/2017,San Jose,California,West,United States,95123,8/27/2017,First Class,Xerox 1979,Office Supplies,Paper,Xerox
630,Rick Bensley,Home Office,3619,CA-2017-105662,1465,4,0.2,31,0.34,93,5/5/2017,Tallahassee,Florida,South,United States,32303,5/9/2017,Standard Class,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,Other
630,Rick Bensley,Home Office,3620,CA-2017-105662,173,3,0.2,20,0.11,177,5/5/2017,Tallahassee,Florida,South,United States,32303,5/9/2017,Standard Class,Avaya 4621SW VoIP phone,Technology,Phones,Avaya
18,Alejandro Grove,Consumer,3621,CA-2017-105732,198,5,0,7,0.49,14,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,Avery 49,Office Supplies,Labels,Avery
18,Alejandro Grove,Consumer,3622,CA-2017-105732,598,2,0,5,0.3,17,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"Elite 5"" Scissors",Office Supplies,Supplies,Other
18,Alejandro Grove,Consumer,3623,CA-2017-105732,96,3,0,9,0.49,18,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Adams
18,Alejandro Grove,Consumer,3624,CA-2017-105732,1567,3,0,8,0.48,18,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,Things To Do Today Pad,Office Supplies,Paper,Things To Do
18,Alejandro Grove,Consumer,3625,CA-2017-105732,1071,3,0,0,0.01,30,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Other
18,Alejandro Grove,Consumer,3626,CA-2017-105732,1361,3,0,0,0.01,41,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"Rogers Jumbo File, Granite",Office Supplies,Storage,Rogers
18,Alejandro Grove,Consumer,3627,CA-2017-105732,344,5,0,42,0.28,150,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,Other
18,Alejandro Grove,Consumer,3628,CA-2017-105732,646,6,0,101,0.27,373,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,Fellowes
18,Alejandro Grove,Consumer,3629,CA-2017-105732,793,2,0,136,0.36,378,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,Harmony Air Purifier,Office Supplies,Appliances,Harmony
18,Alejandro Grove,Consumer,3630,CA-2017-105732,594,14,0,388,0.29,1336,9/13/2017,Omaha,Nebraska,Central,United States,68104,9/18/2017,Standard Class,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,Electrix
107,Brian Dahlen,Consumer,3631,CA-2017-105746,833,1,0.3,0,0.0,171,12/30/2017,Lancaster,Pennsylvania,East,United States,17602,1/1/2018,First Class,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon
